Job,CompanyName,Location,KeySkills,PostedDate,Link
Pyspark Developer,Hexaware Technologies,"Temp. WFH - Navi Mumbai, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)","['Big Data', 'pyspark', 'Azure Databricks', 'python', 'microsoft azure', 'etl', 'development', 'sql']",1 Day Ago,https://www.naukri.com/job-listings-pyspark-developer-hexaware-technologies-navi-mumbai-pune-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-6-to-11-years-200123007883
Software Sales Executive -JSM HRIS Software - Delhi / NCR,J & M Technologies,Delhi / NCR,"['Business Development', 'sales', 'public', 'government sales', 'sales executive activities', 'enterprise', 'corporate', 'management']",1 Day Ago,https://www.naukri.com/job-listings-software-sales-executive-jsm-hris-software-delhi-ncr-jsm-technologies-pvt-ltd-delhi-ncr-2-to-5-years-270522000031
Mainframe Developer (PF and UAN mandatory),Black And White Business Solutions,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru","['mainframe developer', 'IMSDB', 'Cobol', 'dbms', 'mainframes', 'ims db', 'mainframe production support', 'pf']",1 Day Ago,https://www.naukri.com/job-listings-mainframe-developer-pf-and-uan-mandatory-black-and-white-business-solutions-hyderabad-secunderabad-chennai-bangalore-bengaluru-2-to-7-years-100323004910
SSIS developer,Black And White Business Solutions,Gurgaon/Gurugram,"['SSIS developer', 'SSRS', 'SQL', 'agile', 'ssis', 'development', 'agile methodology']",1 Day Ago,https://www.naukri.com/job-listings-ssis-developer-black-and-white-business-solutions-gurgaon-gurugram-5-to-8-years-100323009474
DATA Engineer,NTT DATA Business Solutions Private Limited,"Noida, Pune, Chennai, Bangalore/Bengaluru","['hive', 'Spark', 'hadoop', 'hbase', 'scala', 'java', 'nosql', 'sql']",1 Day Ago,https://www.naukri.com/job-listings-data-engineer-ntt-data-business-solutions-private-limited-noida-pune-chennai-bangalore-bengaluru-3-to-8-years-180722010541
Front End Node JS React Js Developer - Chennai / Bangalore,Altimetrik,"Temp. WFH - Pune, Chennai, Jaipur, Bangalore/Bengaluru, Delhi / NCR","['Javascript', 'Node.Js', 'React.Js', 'Front End', 'OOPS']",1 Day Ago,https://www.naukri.com/job-listings-front-end-node-js-react-js-developer-chennai-bangalore-altimetrik-india-pvt-ltd-pune-chennai-jaipur-bangalore-bengaluru-delhi-ncr-5-to-8-years-180321009314
"ASP.NET Developer - Chennai , Bangalore , Jaipur",Altimetrik,"Temp. WFH - Chennai, Jaipur, Bangalore/Bengaluru","['Rest', 'ASP.Net', 'MVC', 'api', 'web api', 'web technologies', 'sql', 'development']",1 Day Ago,https://www.naukri.com/job-listings-asp-net-developer-chennai-bangalore-jaipur-altimetrik-india-pvt-ltd-chennai-jaipur-bangalore-bengaluru-5-to-8-years-210322006460
Software Engineer - Data Engineer,Allegis Group,Hybrid - Chennai,"['data engineering', 'engineering', 'sql', 'data', 'software', 'informatica', 'snowflake', 'etl']",1 Day Ago,https://www.naukri.com/job-listings-software-engineer-data-engineer-allegis-group-chennai-2-to-5-years-240223004490
Java Aws Developer,Kosmix It Services,Permanent Remote,"['Java', 'Aws Lambda', 'gateways', 'api', 'boot', 'aws api gateway', 'aws', 'aws iam']",1 Day Ago,https://www.naukri.com/job-listings-java-aws-developer-kosmix-it-services-mumbai-all-areas-3-to-7-years-100323007971
Data Scientist,Kosmix It Services,Hybrid - Delhi / NCR(Connaught Place),"['Natural Language Processing', 'Data Science', 'NLP', 'Bert', 'Hugging faces', 'deep learning', 'predictive', 'languages']",1 Day Ago,https://www.naukri.com/job-listings-data-scientist-kosmix-it-services-delhi-ncr-4-to-8-years-100323007909
SAP PIPO developer - Any Tech Mahindra location (Ready For travel also,Tech Mahindra,Delhi / NCR,"['SAP PIPO', 'sap', 'technical analysis', 'sap pi po', 'odata', 'json', 'process integration', 'sap development']",1 Day Ago,https://www.naukri.com/job-listings-sap-pipo-developer-any-tech-mahindra-location-ready-for-travel-also-tech-mahindra-delhi-ncr-7-to-11-years-130123009328
SAP SD Developer - Delhi (Work from office),Tech Mahindra,Delhi / NCR,"['sap sd', 'sd', 'sap', 'office', 'saps', 'development', 'implementation']",1 Day Ago,https://www.naukri.com/job-listings-sap-sd-developer-delhi-work-from-office-tech-mahindra-delhi-ncr-6-to-11-years-280123005974
Opening For Fresher (Female) - Engineering @ Sun Pharma Dewas,Sun Pharma,Dewas,"['Engineering', 'instruments', 'data validation', 'pharmaceutical', 'instrumentation', 'sun', 'csv', 'fresher']",1 Day Ago,https://www.naukri.com/job-listings-opening-for-fresher-female-engineering-sun-pharma-dewas-sun-pharma-dewas-0-to-1-years-240223005526
Opening For .Net Full Stack Developer with Datamatics - Andheri(east),Datamatics Global services Ltd.,"Temp. WFH - Mumbai, Mumbai Suburban, Navi Mumbai","['c#', 'ASP.Net', 'MVC', '.net', 'workflow', 'wf', 'wcf', 'foundation']",1 Day Ago,https://www.naukri.com/job-listings-opening-for-net-full-stack-developer-with-datamatics-andheri-east-datamatics-global-services-ltd-mumbai-mumbai-suburban-navi-mumbai-2-to-6-years-140121002215
Mainframe Developer,Zettamine Labs,Mumbai (All Areas),"['Communication Skills', 'Help Desk Operations', 'System Administration', 'Network Administration', 'Voice Process', 'administration', 'technical', 'helpdesk']",1 Day Ago,https://www.naukri.com/job-listings-mainframe-developer-zettamine-labs-mumbai-all-areas-2-to-6-years-190123009288
PHP Developer,Digient Technologies,"Mumbai, Chennai","['laravel', 'php', 'php development', 'codeigniter', 'development']",1 Day Ago,https://www.naukri.com/job-listings-php-developer-digient-technologies-mumbai-chennai-3-to-8-years-210422008322
Java Developer,Digient Technologies,"Mumbai, Chennai","['Java', 'multithreading', 'spring', 'development', 'java development']",1 Day Ago,https://www.naukri.com/job-listings-java-developer-digient-technologies-mumbai-chennai-4-to-9-years-210422007290
NodeJS Developer,Digient Technologies,"Chennai, Mumbai (All Areas)","['node.js', 'javascript', 'electronjs', 'soap', 'development']",1 Day Ago,https://www.naukri.com/job-listings-nodejs-developer-digient-technologies-chennai-mumbai-all-areas-2-to-7-years-210422006981
Full Stack Developer,Digient Technologies,"Chennai, Mumbai (All Areas)","['Typescript', 'Javascript', 'React Native', 'full stack', 'stack', 'node.js', 'react.js', 'native']",1 Day Ago,https://www.naukri.com/job-listings-full-stack-developer-digient-technologies-chennai-mumbai-all-areas-1-to-6-years-150722004636
Opening For System Engineer - High Voltage Electronics | Bangalore,Vitesco Technologies,Hybrid - Bangalore/Bengaluru,"['electrical engineering', 'High Voltage Electronics', 'System Engineer', 'powertrain', 'architecture', 'electronics engineering', 'requirements', 'inverter']",1 Day Ago,https://www.naukri.com/job-listings-opening-for-system-engineer-high-voltage-electronics-bangalore-vitesco-technologies-bangalore-bengaluru-2-to-6-years-100323003988
"Hiring : Full Stack || Frontend || Backend Developers For Chennai, Blr",TSI Technologies,"Hybrid - Chennai, Bangalore/Bengaluru","['node.js', 'React', 'javascript', 'Angular', 'react.js', 'full stack', 'backend', 'stack']",1 Day Ago,https://www.naukri.com/job-listings-hiring-full-stack-frontend-backend-developers-for-chennai-blr-tsi-technologies-chennai-bangalore-bengaluru-3-to-8-years-181122013887
Software Programmer Required Urgently,Shree Dhootapapeshwar,charni Road,"['Core PHP', 'dbms', 'software development', 'program', 'sql', 'core', 'php', 'development']",1 Day Ago,https://www.naukri.com/job-listings-software-programmer-required-urgently-shree-dhootapapeshwar-charni-road-1-to-5-years-110122005295
Automation Test Engineer( JavaScript/Typescript) : Hyderabad,Oracle,Hyderabad/Secunderabad,"['java', 'selenium', 'Typescript', 'qa automation', 'Javascript', 'automation', 'javas', 'software testing']",1 Day Ago,https://www.naukri.com/job-listings-automation-test-engineer-javascript-typescript-hyderabad-oracle-india-pvt-ltd-hyderabad-secunderabad-8-to-8-years-050922000858
Sr SDE - Scala Developer,Unify Technologies,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru","['Functional Programming', 'Scala', 'Play Framework', 'Akka', 'program', 'functional', 'development', 'framework']",1 Day Ago,https://www.naukri.com/job-listings-sr-sde-scala-developer-unify-technologies-pvt-ltd-hyderabad-secunderabad-bangalore-bengaluru-4-to-8-years-200721001671
"Looking For Technical Lead Engineer with NTT Global Networks, Mumbai",NTT Global Networks,"Goregaon, Mumbai (All Areas)","['Wireless', 'Nexus', 'Infoblox', 'aruba wireless', 'networking', 'network engineering', 'cisco', 'global']",1 Day Ago,https://www.naukri.com/job-listings-looking-for-technical-lead-engineer-with-ntt-global-networks-mumbai-ntt-global-networks-goregaon-mumbai-all-areas-6-to-11-years-130722009387
Unity Developer,Riser Techub,Pune(Baner),"['Unity Framework', 'unity3d', 'Unity Api', 'Game Development', 'Virtual Reality', 'games', 'framework', 'api']",1 Day Ago,https://www.naukri.com/job-listings-unity-developer-riser-techub-pune-2-to-3-years-100323004550
Node Js Developer,Riser Techub,Pune(Baner),"['node.js', 'Sockets', 'MySQL', 'Socket.Io', 'MongoDB', 'javascript', 'node', 'application']",1 Day Ago,https://www.naukri.com/job-listings-node-js-developer-riser-techub-pune-3-to-4-years-100323004779
PHP ( CodeIgniter) developer,Riser Techub,Pune,"['laravel', 'PHP', 'Codeigniter', 'development']",1 Day Ago,https://www.naukri.com/job-listings-php-codeigniter-developer-riser-techub-pune-1-to-3-years-060223003581
Servicenow Sr Lead Developer-ITSM / CSM or SPM,Sopra Steria,"Hybrid - Noida, Chennai, Bangalore/Bengaluru","['Servicenow', 'ITSM', 'Servicenow Development', 'continuous integration', 'cis', 'spm', 'csa', 'csm']",1 Day Ago,https://www.naukri.com/job-listings-servicenow-sr-lead-developer-itsm-csm-or-spm-sopra-steria-noida-chennai-bangalore-bengaluru-8-to-12-years-210722001306
React Developer with Good Design Sense,Remote Programmer,Kolkata,"['HTML', 'React.Js', 'NextJS', 'css', 'cs', 'bootstrap', 'development', 'design']",1 Day Ago,https://www.naukri.com/job-listings-react-developer-with-good-design-sense-remote-programmer-kolkata-2-to-6-years-230223014542
Opportunity For Java Fullstack Developer,Careerist Management Consultants,"Hybrid - Kochi/Cochin, Madurai, Calicut/Kozhikode, Tirunelveli, Coimbatore","['angular', 'java', 'microservices', 'full stack', 'for java', 'java fullstack', 'development']",1 Day Ago,https://www.naukri.com/job-listings-opportunity-for-java-fullstack-developer-careerist-management-consultants-kochi-cochin-madurai-calicut-kozhikode-tirunelveli-coimbatore-5-to-10-years-100323003882
Engineer / Sr. Sales Engineer,Pepperl & Fuchs Factory Automation Pvt. Ltd,"Hyderabad/Secunderabad, Ahmedabad, Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR, Rajasthan","['Sales', 'Business Development', 'sensors', 'automation', 'sr', 'lead generation', 'sensor', 'industrial automation']",1 Day Ago,https://www.naukri.com/job-listings-engineer-sr-sales-engineer-pepperl-fuchs-factory-automation-pvt-ltd-hyderabad-secunderabad-ahmedabad-gurgaon-gurugram-bangalore-bengaluru-delhi-ncr-rajasthan-3-to-6-years-240223005020
Salesforce Lead,Godrej Infotech,Hybrid - Mumbai (All Areas),"['analytics', 'salesforce', 'Einstein Analytics']",1 Day Ago,https://www.naukri.com/job-listings-salesforce-lead-godrej-infotech-mumbai-all-areas-8-to-13-years-100323007549
Front End Developer,Vidya Mantra Edusystems,Noida(NSEZ),"['frontend development', 'vue.js', 'front end', 'javascript', 'end', 'development', 'front']",1 Day Ago,https://www.naukri.com/job-listings-front-end-developer-vidya-mantra-edusystems-pvt-ltd-noida-0-to-5-years-101021000015
Software Engineer (.Net + Angular),Civica,"Hybrid - Indore, Vadodara","['.net', 'Angular', 'software', 'software engineering']",1 Day Ago,https://www.naukri.com/job-listings-software-engineer-net-angular-civica-indore-vadodara-baroda-2-to-4-years-260322000125
Software Engineers with .Net MVC skills,Civica,"Hybrid - Indore, Vadodara","['asp.net', 'mvc', 'sql', 'jquery', 'api', '.net core', '.net', 'javascript']",1 Day Ago,https://www.naukri.com/job-listings-software-engineers-with-net-mvc-skills-civica-indore-vadodara-baroda-2-to-5-years-190223000212
SAP BW Developer,ORBIT & SKYLINE,Mohali,"['BW DEVELOPER', 'jira', 'report development', 'business objects', 'bw', 'sap bw', 'object', 'sap']",1 Day Ago,https://www.naukri.com/job-listings-sap-bw-developer-orbit-skyline-semiconductor-mohali-3-to-7-years-030123006756
Section Engineer - Machine Shop Maintenance (Mechanical),Sona Comstar,Gurgaon/Gurugram,"['CNC Maintenance', 'pneumatic system', 'Siemens Control', 'Hydraulic System', 'Fanuc Control', 'fanuc', 'preventive maintenance', 'mechanical maintenance']",1 Day Ago,https://www.naukri.com/job-listings-section-engineer-machine-shop-maintenance-mechanical-sona-comstar-gurgaon-gurugram-5-to-7-years-251122004153
Senior/Lead React Native developer - Mobile Developer,Syren Cloud Technologies,Permanent Remote,"['Native Mobile Development', 'react native', 'React.Js', 'mobile development', 'ios development', 'native', 'android', 'ios']",1 Day Ago,https://www.naukri.com/job-listings-senior-lead-react-native-developer-mobile-developer-syren-cloud-technologies-hyderabad-secunderabad-5-to-10-years-100323004722
Internship in Clinical Research/clinical Data Management/pv -clinnovo,Clinnovo Research Labs .,Hyderabad/Secunderabad,"['clinical data management', 'research', 'programming', 'base', 'clinical data', 'training', 'sas programming', 'clinical sas programming']",1 Day Ago,https://www.naukri.com/job-listings-internship-in-clinical-research-clinical-data-management-pv-clinnovo-clinnovo-research-labs-hyderabad-secunderabad-0-to-1-years-250119008679
"Leading MNC Hiring For Pega Developer -6yr exp - Bangalore ,Hyderabad",Anlage Infotech,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru","['csa', 'Ccsa', 'Pega', 'pega development', 'exp', 'integration', 'leadership', 'development']",1 Day Ago,https://www.naukri.com/job-listings-leading-mnc-hiring-for-pega-developer-6yr-exp-bangalore-hyderabad-anlage-infotech-hyderabad-secunderabad-bangalore-bengaluru-6-to-11-years-110323000017
Required Servicenow Developers Urgently!!!!,Tech Mahindra,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru","['ServiceNow', 'Servicenow Tool', 'Servicenow Development', 'Javascript', 'tools', 'snow', 'html', 'management']",1 Day Ago,https://www.naukri.com/job-listings-required-servicenow-developers-urgently-tech-mahindra-hyderabad-secunderabad-bangalore-bengaluru-5-to-10-years-111122005820
Fullstack Developer,Lycus Business Services,Bangalore/Bengaluru,"['Javascript', 'Node.Js', 'React.Js', 'full stack', 'development', 'fullstack development']",1 Day Ago,https://www.naukri.com/job-listings-fullstack-developer-lycus-business-services-bangalore-bengaluru-5-to-7-years-110323000016
Required Experienced JAVA Develoers Urgently!!!!,Tech Mahindra,Hyderabad/Secunderabad,"['Fullstack Development', 'Full Stack', 'Core java', 'html', 'stack', 'css', 'javascript', 'cs']",1 Day Ago,https://www.naukri.com/job-listings-required-experienced-java-develoers-urgently-tech-mahindra-hyderabad-secunderabad-6-to-11-years-210223014694
Required UI (Front End) Developers Urgently!!!!,Tech Mahindra,"Hyderabad/Secunderabad, Bangalore/Bengaluru","['Angularjs', 'Angular 1X', 'Front End', 'UI Development', 'javascript', 'end', 'html', 'javascprit']",1 Day Ago,https://www.naukri.com/job-listings-required-ui-front-end-developers-urgently-tech-mahindra-hyderabad-secunderabad-bangalore-bengaluru-5-to-10-years-140223013348
Sr.Mulesoft Developer/Architect || 3-4yr || WFH,Gerent Technologies Llp,Permanent Remote,"['Mulesoft Integration', 'Mule Esb', 'web services', 'integration', 'architecture', 'anypoint studio', 'web technologies', 'raml']",1 Day Ago,https://www.naukri.com/job-listings-sr-mulesoft-developer-architect-3-4yr-wfh-gerent-technologies-llp-chennai-3-to-6-years-110323000012
